"","stfdem","cntry","SatEcon","incpart","Female","AgeResp","Unemp","Religiosity","SocTrust","LRSP","IncDec","YearsEdu","Crtsame","fairelcc","cttresa","fairelc","gvexpdc","Poverty","Inequality"
"240",9,"AL",8,1,2,22,0,10,8.66666666666667,10,3,12,4,10,9,10,8,2.12132034355964,3.53553390593274
"241",3,"AL",2,0,1,66,0,5,2.33333333333333,0,1,7,0,4,10,10,10,7.07106781186548,7.07106781186548
"242",0,"AL",0,0,2,75,0,10,3.33333333333333,0,1,0,0,0,10,10,10,7.07106781186548,7.07106781186548
"243",5,"AL",5,0,2,69,0,10,6,0,3,15,6,6,10,10,10,3.53553390593274,3.53553390593274
"244",8,"AL",5,0,1,78,0,9,2,0,3,4,5,5,10,10,10,3.53553390593274,4.24264068711928
"245",7,"AL",6,0,2,40,1,4,3.66666666666667,5,4,17,0,3,10,10,10,6.36396103067893,4.94974746830583
"246",4,"AL",2,0,2,45,0,5,2.66666666666667,0,4,12,0,0,10,10,5,7.07106781186548,7.07106781186548
"247",6,"AL",3,1,1,40,0,4,3.33333333333333,10,6,12,0,4,10,10,10,7.07106781186548,7.07106781186548
"248",3,"AL",2,0,1,47,1,5,2.33333333333333,5,1,12,4,6,10,10,10,7.07106781186548,4.94974746830583
"249",3,"AL",3,0,2,29,0,10,7.33333333333333,7,2,8,4,0,8,10,9,2.12132034355964,3.53553390593274
"250",4,"AL",1,0,2,57,0,9,1.66666666666667,5,3,12,5,5,10,10,10,6.36396103067893,6.36396103067893
"251",4,"AL",10,0,2,23,0,10,7.33333333333333,10,10,8,5,6,10,10,10,7.07106781186548,2.12132034355964
"252",9,"AL",6,1,1,15,0,9,3.33333333333333,10,1,9,3,5,10,6,6,4.24264068711928,0.707106781186548
"253",0,"AL",3,0,1,60,0,3,2.66666666666667,6,1,8,4,4,10,10,10,4.24264068711928,5.65685424949238
"254",7,"AL",0,0,2,30,1,10,1,5,2,8,4,0,10,10,9,7.07106781186548,4.24264068711928
"255",8,"AL",5,0,1,17,0,10,7.66666666666667,10,8,11,0,0,10,10,8,7.07106781186548,4.94974746830583
"256",6,"AL",3,0,1,28,0,7,3.33333333333333,6,10,18,3,7,10,10,8,4.24264068711928,2.82842712474619
"257",5,"AL",4,1,1,22,0,10,5.66666666666667,10,4,12,0,5,10,10,10,7.07106781186548,0.707106781186548
"258",5,"AL",4,0,1,38,0,7,1,8,5,12,0,4,10,10,10,4.24264068711928,4.24264068711928
"259",0,"AL",8,0,2,29,0,7,1.66666666666667,5,6,12,0,0,10,10,10,7.07106781186548,6.36396103067893
"260",0,"AL",0,0,1,57,1,8,3.33333333333333,2,2,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"261",10,"AL",0,1,1,19,1,10,6.33333333333333,10,1,12,10,10,10,10,10,0,0
"262",8,"AL",7,0,1,66,0,10,0.666666666666667,5,4,16,10,10,10,10,10,1.4142135623731,0
"263",5,"AL",7,1,2,80,0,10,0,10,1,5,10,10,10,10,10,2.82842712474619,4.94974746830583
"264",6,"AL",6,1,1,57,0,8,2.66666666666667,5,2,13,0,4,10,10,10,7.07106781186548,7.07106781186548
"265",0,"AL",0,0,1,27,0,10,0.333333333333333,8,3,15,0,0,10,10,10,7.07106781186548,4.24264068711928
"266",0,"AL",0,0,2,77,0,10,2.33333333333333,0,2,4,0,0,10,10,10,7.07106781186548,7.07106781186548
"267",0,"AL",6,0,2,52,1,10,2,5,1,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"268",0,"AL",1,0,2,22,0,10,1.66666666666667,0,3,15,2,0,10,10,10,7.07106781186548,2.12132034355964
"269",5,"AL",5,0,1,60,0,10,1,0,4,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"270",7,"AL",6,1,2,25,0,7,1.66666666666667,10,3,17,2,8,10,10,10,3.53553390593274,2.12132034355964
"271",4,"AL",3,0,1,35,0,1,5,0,7,16,4,5,10,10,8,4.24264068711928,2.12132034355964
"272",4,"AL",3,1,2,22,0,5,5.33333333333333,10,2,8,4,6,10,10,10,7.07106781186548,3.53553390593274
"273",0,"AL",0,0,2,30,0,10,3.33333333333333,10,5,10,0,0,10,10,10,7.07106781186548,7.07106781186548
"274",6,"AL",4,0,2,59,0,10,1.66666666666667,0,2,12,6,5,10,10,10,3.53553390593274,5.65685424949238
"275",1,"AL",2,1,2,58,1,8,2.33333333333333,8,6,12,3,5,10,10,10,5.65685424949238,4.24264068711928
"276",3,"AL",4,0,2,55,0,8,4,3,1,8,0,3,10,10,10,7.07106781186548,7.07106781186548
"277",8,"AL",6,0,1,57,0,10,3.66666666666667,6,6,12,7,7,10,10,10,2.82842712474619,3.53553390593274
"278",4,"AL",3,0,2,20,0,4,3,3,4,13,5,7,10,8,10,5.65685424949238,4.94974746830583
"279",0,"AL",0,0,1,63,1,10,3.33333333333333,5,1,18,0,0,10,10,10,7.07106781186548,7.07106781186548
"280",1,"AL",2,0,1,67,0,9,2.33333333333333,10,7,12,3,3,10,10,10,5.65685424949238,5.65685424949238
"281",6,"AL",5,0,2,39,0,10,0,5,2,8,10,0,10,10,10,7.07106781186548,4.24264068711928
"282",5,"AL",2,1,1,30,1,10,1,5,5,13,5,5,10,10,10,7.07106781186548,7.07106781186548
"283",2,"AL",5,0,1,16,0,5,4.33333333333333,5,7,12,3,3,10,10,10,4.94974746830583,4.24264068711928
"284",4,"AL",3,0,2,18,0,7,2.33333333333333,5,2,11,7,6,10,10,8,2.82842712474619,1.4142135623731
"285",5,"AL",0,0,2,32,0,10,4,0,1,8,10,5,10,10,10,1.4142135623731,7.07106781186548
"286",0,"AL",6,0,1,68,0,8,5,0,1,8,0,0,10,10,10,7.07106781186548,4.94974746830583
"287",0,"AL",1,0,1,61,0,6,3.33333333333333,0,8,16,0,0,10,10,10,7.07106781186548,7.07106781186548
"288",7,"AL",3,0,2,43,0,8,3.66666666666667,5,8,21,2,4,10,10,10,7.07106781186548,2.82842712474619
"289",2,"AL",3,0,1,62,1,4,0,0,2,12,0,0,10,10,6,7.07106781186548,5.65685424949238
"290",0,"AL",0,0,2,72,0,10,0,0,2,7,0,0,10,10,10,7.07106781186548,7.07106781186548
"291",6,"AL",5,0,2,27,1,7,5.33333333333333,9,5,16,2,5,10,10,9,4.24264068711928,2.12132034355964
"292",0,"AL",4,0,2,22,0,8,1.66666666666667,5,7,12,0,8,10,10,10,7.07106781186548,7.07106781186548
"293",0,"AL",1,0,1,65,0,1,5.33333333333333,0,10,15,0,0,10,10,10,7.07106781186548,4.94974746830583
"294",5,"AL",4,0,1,45,0,10,5,10,2,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"295",3,"AL",0,0,1,21,1,3,0,10,6,7,10,10,0,10,0,1.4142135623731,0
"296",0,"AL",2,0,1,48,0,8,8,5,4,8,0,0,8,10,7,5.65685424949238,7.07106781186548
"297",0,"AL",8,0,2,71,0,10,6.33333333333333,5,1,5,8,6,10,10,10,2.82842712474619,2.82842712474619
"298",9,"AL",4,1,2,71,0,5,3,7,3,7,4,10,10,10,10,0.707106781186548,0.707106781186548
"299",4,"AL",3,0,1,44,0,7,5,4,1,11,5,5,10,10,10,3.53553390593274,3.53553390593274
"300",3,"AL",5,0,2,20,0,3,4,5,5,12,6,4,10,10,9,6.36396103067893,6.36396103067893
"301",4,"AL",0,0,1,65,0,6,0,0,2,13,0,0,10,8,10,7.07106781186548,3.53553390593274
"302",6,"AL",5,0,1,17,0,5,2,5,4,12,0,4,10,10,9,5.65685424949238,2.12132034355964
"303",9,"AL",7,1,2,64,0,10,4.33333333333333,10,3,7,10,7,10,10,10,2.12132034355964,2.12132034355964
"304",1,"AL",1,0,1,69,0,10,0.333333333333333,0,3,12,0,0,10,10,7,7.07106781186548,2.12132034355964
"305",3,"AL",5,0,1,71,0,9,3.33333333333333,5,1,7,7,5,10,10,10,4.94974746830583,3.53553390593274
"306",5,"AL",4,0,2,36,0,10,2,10,1,8,10,9,10,10,10,0,0
"307",2,"AL",3,0,2,61,0,8,2.66666666666667,1,2,8,7,2,9,9,9,3.53553390593274,4.24264068711928
"308",5,"AL",0,1,1,47,0,8,3.66666666666667,10,1,12,4,4,9,10,10,3.53553390593274,3.53553390593274
"309",7,"AL",7,0,1,36,0,7,5.33333333333333,10,3,12,4,9,10,10,10,3.53553390593274,2.12132034355964
"310",3,"AL",5,1,1,42,0,10,3.66666666666667,5,5,8,0,5,10,10,10,7.07106781186548,2.82842712474619
"311",7,"AL",3,0,1,66,0,5,4,10,2,7,6,2,10,10,10,7.07106781186548,7.07106781186548
"312",1,"AL",0,0,1,18,0,4,5.33333333333333,5,6,10,2,2,10,10,10,6.36396103067893,5.65685424949238
"313",3,"AL",3,0,1,20,1,10,4.33333333333333,10,2,12,4,6,5,5,4,0,0.707106781186548
"314",5,"AL",1,1,1,22,1,6,5.33333333333333,10,1,8,2,9,10,9,10,4.24264068711928,2.12132034355964
"315",0,"AL",0,0,2,55,0,10,6.66666666666667,5,1,12,1,0,10,10,10,4.24264068711928,7.07106781186548
"316",3,"AL",5,1,2,44,1,5,0,10,3,12,7,8,10,10,10,3.53553390593274,1.4142135623731
"317",3,"AL",8,0,2,57,0,10,6.66666666666667,0,3,8,10,10,10,10,10,0,4.94974746830583
"318",0,"AL",0,0,2,65,0,8,1.66666666666667,5,1,4,5,0,10,10,3,5.65685424949238,4.94974746830583
"319",9,"AL",0,0,1,20,1,10,6.33333333333333,10,1,8,0,8,9,7,9,6.36396103067893,6.36396103067893
"320",5,"AL",5,0,2,45,0,5,0,3,1,8,0,5,10,10,10,7.07106781186548,7.07106781186548
"321",3,"AL",3,0,1,67,0,10,3.33333333333333,5,1,7,5,0,10,10,10,4.94974746830583,5.65685424949238
"322",2,"AL",2,0,2,31,1,5,3.66666666666667,4,3,16,0,0,10,10,9,7.07106781186548,7.07106781186548
"323",10,"AL",10,1,2,23,0,10,9.66666666666667,8,1,4,9,3,10,10,10,0,0.707106781186548
"324",1,"AL",3,1,1,44,0,3,5,8,4,8,4,5,10,10,10,4.94974746830583,4.24264068711928
"325",2,"AL",3,1,2,25,0,10,2.66666666666667,10,7,15,0,0,10,10,10,5.65685424949238,3.53553390593274
"326",0,"AL",0,0,2,30,1,1,2,5,1,17,2,10,10,10,10,6.36396103067893,7.07106781186548
"327",7,"AL",4,1,1,22,0,10,0,10,1,13,10,0,10,10,10,3.53553390593274,0
"328",3,"AL",0,0,1,65,0,10,3.33333333333333,0,1,4,0,0,10,10,10,7.07106781186548,7.07106781186548
"329",9,"AL",5,1,1,40,0,5,4,7,6,8,3,0,10,10,10,2.82842712474619,4.24264068711928
"330",4,"AL",7,0,1,52,0,8,7,0,3,12,8,9,5,5,8,0.707106781186548,2.82842712474619
"331",10,"AL",9,1,2,40,0,4,4,10,1,0,10,10,9,9,8,0.707106781186548,0
"332",1,"AL",0,0,1,80,0,7,2.33333333333333,0,8,10,10,10,10,10,10,5.65685424949238,5.65685424949238
"333",0,"AL",0,0,2,56,1,10,7,4,1,12,2,0,10,10,10,7.07106781186548,7.07106781186548
"334",10,"AL",4,0,1,70,0,10,6.33333333333333,10,2,4,7,8,10,10,10,3.53553390593274,2.12132034355964
"335",2,"AL",1,0,2,52,0,5,5,4,4,16,0,2,10,10,10,6.36396103067893,5.65685424949238
"336",5,"AL",2,0,1,24,0,8,2.66666666666667,0,6,12,5,0,10,10,10,7.07106781186548,1.4142135623731
"337",5,"AL",4,0,2,52,0,10,5.33333333333333,5,1,14,5,6,10,10,10,4.24264068711928,5.65685424949238
"338",10,"AL",5,1,1,61,1,10,2.33333333333333,5,1,12,3,0,10,10,10,4.94974746830583,4.94974746830583
"339",3,"AL",4,0,1,42,1,10,2.66666666666667,2,3,12,0,5,10,10,10,7.07106781186548,4.94974746830583
"340",4,"AL",4,0,1,75,0,10,2,4,4,7,3,1,10,10,10,5.65685424949238,4.24264068711928
"341",0,"AL",0,0,1,34,1,10,5.33333333333333,0,7,8,9,8,10,0,10,7.07106781186548,4.94974746830583
"342",0,"AL",10,0,1,64,0,10,3.33333333333333,0,9,12,10,2,10,10,10,5.65685424949238,0
"343",0,"AL",2,0,1,42,0,10,1,5,6,12,2,0,10,10,10,7.07106781186548,6.36396103067893
"344",3,"AL",2,0,2,23,1,7,3.66666666666667,4,5,15,0,0,10,10,10,7.07106781186548,7.07106781186548
"345",3,"AL",3,0,1,18,0,5,4.33333333333333,2,1,11,2,4,9,9,9,4.94974746830583,3.53553390593274
"346",0,"AL",0,0,2,24,0,10,3.66666666666667,5,1,17,3,0,10,10,6,5.65685424949238,5.65685424949238
"347",4,"AL",5,1,2,33,0,10,5.33333333333333,6,6,16,6,7,10,10,7,3.53553390593274,2.12132034355964
"348",6,"AL",4,1,2,33,0,5,2.66666666666667,10,9,18,5,7,10,10,10,1.4142135623731,2.82842712474619
"349",6,"AL",5,0,2,59,0,6,7,0,1,8,7,4,10,10,10,4.94974746830583,2.82842712474619
"350",2,"AL",0,0,1,50,1,10,5.33333333333333,0,1,8,0,0,10,10,10,7.07106781186548,5.65685424949238
"351",7,"AL",4,1,1,43,0,10,1.66666666666667,10,1,8,5,10,10,10,10,3.53553390593274,3.53553390593274
"352",4,"AL",5,1,1,39,0,10,7,10,1,8,0,5,10,5,10,7.07106781186548,7.07106781186548
"353",4,"AL",0,1,1,22,1,10,7,5,1,12,6,5,5,8,8,5.65685424949238,1.4142135623731
"354",0,"AL",10,0,2,15,1,10,10,10,1,8,10,0,10,10,10,0,0
"355",8,"AL",7,0,2,36,1,9,8.33333333333333,10,6,12,7,7,10,10,8,2.12132034355964,1.4142135623731
"356",5,"AL",0,0,2,41,0,10,4.66666666666667,10,1,12,0,3,10,10,10,7.07106781186548,2.82842712474619
"357",0,"AL",5,1,1,39,1,10,0,10,2,8,0,3,10,10,7,5.65685424949238,2.12132034355964
"358",2,"AL",3,0,1,51,0,3,3.33333333333333,0,3,16,1,0,10,10,10,7.07106781186548,4.94974746830583
"359",0,"AL",0,0,2,61,0,9,4.66666666666667,5,1,10,10,10,10,9,10,4.94974746830583,4.24264068711928
"360",4,"AL",4,0,2,23,0,10,5.33333333333333,0,6,17,4,6,10,10,10,4.24264068711928,4.24264068711928
"361",9,"AL",9,1,2,61,0,10,4.33333333333333,10,7,9,0,9,10,10,9,1.4142135623731,3.53553390593274
"362",5,"AL",5,0,2,43,0,7,1,5,6,16,6,5,10,10,4,2.82842712474619,0.707106781186548
"363",0,"AL",5,0,2,40,0,10,4,4,8,22,0,0,10,10,10,7.07106781186548,5.65685424949238
"364",2,"AL",3,1,1,37,0,10,5,5,1,8,0,1,10,10,10,5.65685424949238,7.07106781186548
"365",7,"AL",1,0,1,39,0,5,6.66666666666667,0,7,12,0,1,10,10,10,5.65685424949238,7.07106781186548
"366",7,"AL",5,1,1,59,0,6,6,10,2,4,2,4,9,10,10,6.36396103067893,3.53553390593274
"367",8,"AL",0,0,2,39,0,8,0.666666666666667,1,2,12,10,5,10,10,10,2.82842712474619,0
"368",9,"AL",9,1,2,55,1,10,3,10,1,12,9,10,10,10,10,0.707106781186548,0
"369",0,"AL",0,0,1,62,1,8,5,0,2,10,10,0,10,9,5,0,1.4142135623731
"370",2,"AL",4,0,2,40,0,4,1.66666666666667,5,3,14,4,4,10,10,10,7.07106781186548,7.07106781186548
"371",7,"AL",3,0,2,36,1,10,3.66666666666667,10,4,8,5,7,10,10,10,5.65685424949238,2.82842712474619
"372",6,"AL",4,0,1,17,0,10,3.33333333333333,10,8,11,0,5,10,10,10,7.07106781186548,4.24264068711928
"373",7,"AL",6,1,2,36,0,5,6.33333333333333,8,6,12,2,5,10,8,10,5.65685424949238,4.24264068711928
"374",8,"AL",8,0,2,16,0,9,5,10,2,10,7,8,10,10,8,3.53553390593274,0.707106781186548
"375",3,"AL",4,0,2,60,1,5,1,5,2,12,0,2,10,10,10,7.07106781186548,4.94974746830583
"376",0,"AL",0,0,1,23,1,3,0,2,1,9,10,0,10,10,10,7.07106781186548,7.07106781186548
"377",5,"AL",3,0,2,75,0,10,1.66666666666667,1,1,4,5,7,10,6,10,4.24264068711928,0
"378",6,"AL",7,1,2,35,1,5,0.333333333333333,5,3,8,1,0,10,10,10,7.07106781186548,7.07106781186548
"379",0,"AL",0,0,2,40,0,7,3.66666666666667,0,1,8,2,0,10,10,10,5.65685424949238,3.53553390593274
"380",3,"AL",4,0,2,36,1,5,3,4,4,12,2,4,10,10,10,3.53553390593274,4.94974746830583
"381",0,"AL",0,0,2,56,0,2,5,0,8,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"382",0,"AL",2,0,2,55,0,7,3.33333333333333,0,2,10,0,1,10,10,10,7.07106781186548,7.07106781186548
"383",7,"AL",5,0,2,22,0,8,4,10,6,8,0,5,10,10,10,7.07106781186548,0
"384",3,"AL",4,1,2,48,1,10,3.66666666666667,10,4,12,0,8,10,10,10,4.24264068711928,0
"385",7,"AL",7,1,1,40,0,8,4,10,8,17,6,9,10,10,10,0,0.707106781186548
"386",5,"AL",9,0,2,51,0,10,5,0,2,8,0,4,10,10,10,7.07106781186548,2.82842712474619
"387",0,"AL",0,0,2,40,1,10,0.333333333333333,0,2,8,1,0,10,10,10,7.07106781186548,7.07106781186548
"388",7,"AL",7,0,1,67,0,5,5,5,2,12,7,6,10,10,10,2.82842712474619,2.82842712474619
"389",3,"AL",5,0,2,66,0,8,6.66666666666667,5,5,15,2,0,10,10,10,4.94974746830583,6.36396103067893
"390",1,"AL",4,0,2,31,0,7,3.33333333333333,5,1,8,2,5,10,10,10,7.07106781186548,6.36396103067893
"391",2,"AL",3,0,1,61,1,4,4.66666666666667,5,2,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"392",7,"AL",0,1,1,30,0,10,4,10,2,0,0,9,10,10,10,7.07106781186548,7.07106781186548
"393",4,"AL",4,0,2,21,0,5,4.66666666666667,5,2,13,4,5,10,10,10,4.24264068711928,2.12132034355964
"394",0,"AL",0,0,2,35,0,1,2.66666666666667,5,7,18,0,1,10,10,10,7.07106781186548,7.07106781186548
"395",1,"AL",8,0,1,21,0,6,7,5,3,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"396",3,"AL",1,0,1,29,0,5,4.33333333333333,0,1,8,3,5,10,10,10,5.65685424949238,4.94974746830583
"397",2,"AL",0,0,1,42,0,9,6.66666666666667,5,1,8,10,7,10,10,9,4.94974746830583,2.82842712474619
"398",0,"AL",0,0,2,64,0,8,4.33333333333333,1,2,4,1,0,10,9,9,6.36396103067893,5.65685424949238
"399",0,"AL",0,0,1,25,0,2,1.66666666666667,0,5,19,0,0,10,10,10,7.07106781186548,7.07106781186548
"400",6,"AL",5,0,1,76,0,10,5,8,1,12,0,10,10,10,10,3.53553390593274,3.53553390593274
"401",0,"AL",3,0,2,21,1,5,2,0,1,8,1,0,10,10,9,7.07106781186548,2.12132034355964
"402",4,"AL",4,0,2,19,0,6,4.66666666666667,5,5,11,3,3,10,10,8,4.94974746830583,4.24264068711928
"403",5,"AL",3,0,2,28,1,5,4.33333333333333,0,1,8,10,0,10,0,10,7.07106781186548,0
"404",3,"AL",7,0,1,70,0,5,5.66666666666667,5,3,12,3,5,10,10,8,4.24264068711928,4.94974746830583
"405",0,"AL",3,0,1,23,1,10,6.66666666666667,0,1,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"406",2,"AL",0,0,2,15,0,9,3.33333333333333,5,1,9,5,5,10,10,10,7.07106781186548,7.07106781186548
"407",1,"AL",2,0,2,25,1,6,6.33333333333333,0,2,8,5,0,9,10,10,7.07106781186548,7.07106781186548
"408",5,"AL",5,0,1,52,0,10,2.33333333333333,10,1,8,2,0,10,10,10,7.07106781186548,7.07106781186548
"409",7,"AL",0,1,1,61,1,10,0,10,1,12,4,8,10,10,10,7.07106781186548,7.07106781186548
"410",2,"AL",6,0,2,19,0,10,2.66666666666667,0,1,11,6,10,10,8,10,5.65685424949238,2.82842712474619
"411",0,"AL",0,0,1,64,0,10,2,5,1,7,0,0,10,10,10,7.07106781186548,7.07106781186548
"412",0,"AL",2,0,2,18,1,9,5,0,1,11,0,0,10,10,10,7.07106781186548,7.07106781186548
"413",7,"AL",5,1,1,30,0,10,3.33333333333333,7,4,15,6,7,10,10,8,2.82842712474619,0.707106781186548
"414",5,"AL",8,0,2,26,0,10,7.33333333333333,9,7,8,3,4,10,9,8,7.07106781186548,4.94974746830583
"415",6,"AL",3,0,1,20,1,7,7.33333333333333,5,3,8,7,10,9,10,9,6.36396103067893,4.94974746830583
"416",3,"AL",2,0,2,29,0,9,2,5,1,16,0,0,10,10,10,7.07106781186548,5.65685424949238
"417",5,"AL",0,0,1,33,1,9,2.33333333333333,10,1,12,3,3,5,10,5,5.65685424949238,3.53553390593274
"418",5,"AL",8,0,1,72,0,10,3.33333333333333,7,3,9,5,5,10,10,10,2.82842712474619,7.07106781186548
"419",5,"AL",5,0,1,21,1,3,3.66666666666667,10,10,13,1,3,10,8,5,4.24264068711928,0
"420",2,"AL",0,0,1,26,1,10,1.66666666666667,5,1,12,0,0,10,10,8,7.07106781186548,4.94974746830583
"421",0,"AL",0,0,1,46,1,5,0,10,1,16,0,0,10,10,10,7.07106781186548,7.07106781186548
"422",3,"AL",5,0,2,55,0,5,0.333333333333333,0,6,12,0,1,10,10,10,6.36396103067893,6.36396103067893
"423",4,"AL",5,1,1,30,1,1,0,2,6,10,10,6,10,10,10,0,0.707106781186548
"424",3,"AL",2,0,1,79,0,4,2.33333333333333,0,2,11,3,2,10,10,10,3.53553390593274,3.53553390593274
"425",7,"AL",5,0,1,50,1,10,1,5,5,8,10,5,10,10,10,1.4142135623731,0
"426",0,"AL",2,0,2,63,0,10,3,0,7,12,1,1,10,10,10,6.36396103067893,1.4142135623731
"427",10,"AL",0,0,2,64,0,10,0.333333333333333,0,1,7,0,5,10,10,10,7.07106781186548,7.07106781186548
"428",3,"AL",2,0,2,38,1,10,3.66666666666667,2,3,12,4,2,10,10,2,5.65685424949238,0.707106781186548
"429",5,"AL",4,0,2,54,1,7,5.66666666666667,0,1,12,5,0,10,10,10,7.07106781186548,7.07106781186548
"430",5,"AL",0,0,2,39,0,10,3.33333333333333,5,2,8,6,5,5,10,10,3.53553390593274,1.4142135623731
"431",2,"AL",2,0,1,46,0,5,1.66666666666667,5,3,12,2,3,10,10,10,4.94974746830583,5.65685424949238
"432",0,"AL",0,0,2,55,0,10,1.66666666666667,5,2,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"433",3,"AL",0,0,2,57,1,10,1.66666666666667,5,1,9,0,0,10,10,10,7.07106781186548,7.07106781186548
"434",2,"AL",6,1,2,69,0,10,3,6,2,8,0,1,10,10,9,7.07106781186548,3.53553390593274
"435",0,"AL",0,0,1,50,0,9,6.33333333333333,0,2,12,10,4,10,10,10,7.07106781186548,7.07106781186548
"436",5,"AL",5,1,1,73,0,10,5.66666666666667,8,2,7,4,3,10,10,10,3.53553390593274,2.12132034355964
"437",10,"AL",6,1,2,27,0,10,6.33333333333333,10,3,13,9,9,10,10,10,2.12132034355964,2.12132034355964
"438",2,"AL",4,0,1,45,0,4,2.33333333333333,0,3,12,0,0,10,10,10,6.36396103067893,7.07106781186548
"439",0,"AL",0,0,2,43,0,10,3.33333333333333,9,2,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"440",0,"AL",0,0,2,47,1,8,1.66666666666667,5,1,13,0,5,10,10,10,7.07106781186548,7.07106781186548
"441",0,"AL",0,0,1,65,1,10,4.33333333333333,0,1,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"442",2,"AL",7,0,2,64,0,2,2.33333333333333,0,2,8,0,0,10,10,10,0,0
"443",4,"AL",1,0,1,16,0,6,7,5,4,11,2,0,10,8,10,5.65685424949238,2.82842712474619
"444",8,"AL",7,1,2,15,0,10,6.33333333333333,10,3,10,0,7,10,10,10,7.07106781186548,3.53553390593274
"445",6,"AL",2,0,2,19,0,6,7,3,1,9,10,3,10,9,8,4.94974746830583,0
"446",3,"AL",3,1,1,72,0,10,1.66666666666667,0,3,11,1,3,10,6,10,6.36396103067893,6.36396103067893
"447",0,"AL",2,0,2,20,1,10,3.33333333333333,0,1,8,10,0,10,10,10,7.07106781186548,3.53553390593274
"448",8,"AL",6,0,1,24,1,8,4.33333333333333,10,2,8,0,5,10,10,10,7.07106781186548,3.53553390593274
"449",7,"AL",5,0,1,21,0,9,4.33333333333333,5,7,10,5,5,10,10,10,4.24264068711928,3.53553390593274
"450",5,"AL",0,0,2,51,0,10,2.66666666666667,0,1,8,10,2,10,10,10,4.94974746830583,2.82842712474619
"451",2,"AL",6,1,2,29,1,8,0.333333333333333,8,3,8,5,5,10,8,10,4.94974746830583,2.82842712474619
"452",0,"AL",0,0,1,46,1,5,4,0,1,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"453",2,"AL",3,1,2,19,1,5,1.66666666666667,9,1,12,0,0,10,10,9,7.07106781186548,5.65685424949238
"454",3,"AL",4,0,1,57,0,6,6,1,4,16,3,5,10,10,10,5.65685424949238,5.65685424949238
"455",5,"AL",3,0,2,49,0,8,6,5,1,13,1,0,10,10,10,7.07106781186548,6.36396103067893
"456",3,"AL",3,0,2,29,0,8,1.33333333333333,5,1,16,1,1,10,10,10,6.36396103067893,7.07106781186548
"457",4,"AL",3,0,2,69,0,10,1.5,5,5,13,1,5,10,10,8,7.07106781186548,5.65685424949238
"458",1,"AL",3,0,1,23,1,7,4.66666666666667,0,3,8,0,2,10,10,10,7.07106781186548,7.07106781186548
"459",0,"AL",4,0,1,42,1,8,6.33333333333333,0,1,12,0,4,10,10,10,7.07106781186548,5.65685424949238
"460",0,"AL",0,0,2,52,0,10,1,10,3,8,0,5,10,10,10,7.07106781186548,7.07106781186548
"461",7,"AL",6,1,2,35,0,5,5.66666666666667,10,6,16,5,8,10,10,10,2.12132034355964,1.4142135623731
"462",0,"AL",0,0,2,58,0,10,0,8,1,12,4,6,10,10,10,7.07106781186548,7.07106781186548
"463",0,"AL",0,0,2,44,0,10,5,5,1,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"464",7,"AL",7,1,1,40,0,8,2.33333333333333,7,4,12,5,7,10,10,9,2.82842712474619,1.4142135623731
"465",9,"AL",5,0,1,20,1,7,6.33333333333333,5,4,12,8,6,10,10,10,3.53553390593274,1.4142135623731
"466",3,"AL",0,0,1,41,1,4,3.66666666666667,6,1,12,4,0,10,10,10,7.07106781186548,5.65685424949238
"467",7,"AL",5,1,2,46,1,10,4,9,1,8,7,10,10,10,8,2.82842712474619,2.12132034355964
"468",0,"AL",2,0,2,35,0,10,0.666666666666667,5,1,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"469",0,"AL",2,0,1,51,1,7,0.666666666666667,3,5,12,0,0,10,10,10,7.07106781186548,5.65685424949238
"470",5,"AL",5,0,1,47,0,4,3,10,2,8,0,3,10,10,10,7.07106781186548,7.07106781186548
"471",7,"AL",10,1,1,63,1,10,3.33333333333333,10,1,12,8,9,10,9,10,0.707106781186548,0
"472",0,"AL",0,0,1,39,1,6,1.66666666666667,2,1,12,2,3,10,0,10,6.36396103067893,2.82842712474619
"473",0,"AL",0,0,2,48,0,7,3.66666666666667,0,2,8,2,0,10,10,10,7.07106781186548,5.65685424949238
"474",7,"AL",6,1,1,20,0,6,3.33333333333333,5,2,13,6,7,10,10,9,2.82842712474619,2.12132034355964
"475",1,"AL",1,0,2,26,1,3,2,1,1,8,5,0,10,10,10,5.65685424949238,3.53553390593274
"476",0,"AL",4,1,1,42,0,6,9,9,1,8,3,3,10,4,10,7.07106781186548,3.53553390593274
"477",1,"AL",5,0,2,69,0,9,2.33333333333333,0,2,11,10,5,10,10,10,4.24264068711928,3.53553390593274
